feature_selection_score,random_selection_score_list,number_of_features,data_set,model_type
0.04787533442274693,"[0.08944615762503433, 0.08825889895769581, 0.04426629311133404, 0.052410354259922104, 0.08529557307456861, 0.02650512699368572, 0.1741943880373024, 0.028834032027711547, 0.08033536288998291, 0.036261201640796444, 0.06590094669428298, 0.04336811091176036, 0.03930265659192413, 6.986081259229257, 0.041730764058901436, 0.03835562253556096, 7.431826984318524, 0.035653334737704157, 0.037711053617574465, 0.0289660427060353, 2279.2756375360846, 0.03428878499537166, 0.07651011643545999, 0.04184852623254551, 0.024444750366917727, 0.14445654981949288, 0.08871423224623608, 0.03128506372487293, 0.061412244579080795, 2.9419632016258796e+23, 0.050665031583983736, 0.04953488209679376, 0.04360105273766133, 0.08733279640335864, 0.030337979308531614, 2492.2589841928875, 0.025877879351253703, 0.06774515236952068, 8.151143150914288, 2256.7419310653836, 0.02619305697082969, 0.05140580164658814, 0.06858407825235728, 0.11383677694997685, 0.10563057143672643, 0.04275952728719552, 0.03330297298094892, 2450.2690697883, 6.958972547132331, 0.061214029318836856, 0.06657527159857497, 0.09375556157973516, 0.03447539720852295, 0.03587134597977346, 0.044996118211658755, 0.04947100609747151, 0.02844941479951487, 7.824126309123564, 0.033672998533679374, 2463.762126305756, 0.08510565483731432, 0.025723233820808218, 8.477233040337477, 7.783073248204649, 0.047820628932596136, 0.029318500239096455, 0.060774065349744985, 0.029730555608464028, 0.03586403825268458, 0.07733366408290468, 0.046126936840182056, 0.04363229404372945, 0.03767778907416244, 0.048653596568322084, 0.02685594432079226, 0.06326773985869348, 8.06699554795349, 0.051941161178412694, 0.034213160696470984, 7.15493885262087, 0.021117381815048367, 0.10016484395104253, 0.0602886779015713, 2311.798027385049, 0.06244906293438156, 0.09419469940905051, 0.028278939624613256, 0.044230208995732614, 2391.9749069684576, 0.0481929995961924, 0.07060873770451019, 0.026410404216792385, 0.05918133570126977, 0.10922961212531147, 0.026557444093024806, 0.08025907490925357, 0.10112233923994679, 0.09464241094052374, 0.03851701374340809, 0.05329858177555549]",268,val,regression
0.04920247540332104,"[0.0889711003898182, 0.08835065428111487, 0.041376549326017815, 0.05426156397142657, 0.09830692477893188, 0.028218223718367273, 0.17685906687766667, 0.025800058004749087, 0.08035391279844825, 0.029819873238144824, 0.05872512140316876, 0.04074335432017306, 0.03854557419416071, 7.752644291873902, 0.037918048934317404, 0.0346972422102504, 7.438950800036926, 0.03340756037177601, 0.04152641125157655, 0.027491477747496572, 1346.468202793601, 0.03610661686603915, 0.08415143139712629, 0.03983886844179334, 0.02428193419406606, 0.1419304259139554, 0.08509499622166132, 0.030816760570719533, 0.06509363177248585, 1.8227762616713257e+23, 0.05030315193767326, 0.04862189147072779, 0.05152503630432469, 0.08357655348193235, 0.03164020933519178, 1638.876516213868, 0.027810384182390308, 0.06742585586234646, 8.05769313670144, 1332.586214920023, 0.02669505905993043, 0.054170664661266715, 0.06646069634393807, 0.11409185787557567, 0.10309524731109633, 0.044340546672298115, 0.029955454520341887, 1610.9539427207324, 6.9230233376543096, 0.07194308435046248, 0.06534022498167541, 0.10034922239309423, 0.03317379680402861, 0.03541728459466091, 0.043930625436298526, 0.05096483148408341, 0.0276148780662203, 7.819810453283793, 0.03198250171652593, 1619.8903495155741, 0.09085675271185711, 0.024103256294580648, 7.6025066828436305, 7.491853757118797, 0.046879779902542086, 0.027689345139397522, 0.059582437203043875, 0.029614537045603313, 0.03206053781658411, 0.06849859679809843, 0.04363279310239402, 0.04404055241530742, 0.04036436141884702, 0.04579349350747384, 0.024783570164042663, 0.06001540301493236, 7.658942192121003, 0.04906417808997958, 0.031182254640007664, 6.787730667191667, 0.020074467181473734, 0.10419932321967795, 0.0678452006984609, 1364.9113541580548, 0.05939395327387084, 0.09696337102634474, 0.02896201216074272, 0.03876750405701989, 1572.193334062245, 0.05575399669518657, 0.06765474565260965, 0.0265637797492811, 0.05755428843363794, 0.10104873876328217, 0.02539742238799009, 0.08667506449350304, 0.09701554844282552, 0.0998175364171137, 0.03357741194675191, 0.0548892485352949]",268,test,regression
0.027852979793518005,"[0.02316135137479754, 0.04644278270017944, 4.272080146430564, 0.017746069787560798, 0.029669266524913283, 0.03223770706116782, 0.04223498724254178, 0.05048086706427245, 0.02830110850457894, 0.030325836122675916, 0.03227376724273246, 5.2822481707325444e+23, 4.463756356358259, 0.08346228992585361, 0.04097429480280948, 0.021238957560869322, 0.0694364413862974, 0.06202187917615906, 6.82649946886446, 4.893427529098533, 4.372982700266994, 0.055831369147131084, 0.00979977424421913, 0.025355729064597737, 0.04472604885318815, 0.021635348707293268, 0.04556124958561757, 0.05271521793867292, 5.212610815069644, 4.016726350706995, 0.019478458349834905, 27.471377176023168, 4.252576936645448, 0.02820952146448671, 0.06259061399419066, 0.025988983469219528, 0.028167702205076924, 6.502593023588373e+22, 0.027152324578022684, 4.332767810066415, 0.03014897790919565, 0.03292048331097052, 0.041587266565531966, 0.025841781134831574, 0.01608868380539252, 0.04164311918041844, 0.022602798102500966, 0.019498047277527682, 0.021094041410817388, 0.07482902714715012, 0.018745625053514844, 0.03523753204924562, 0.030486139003190985, 0.05116042575776967, 0.045316072616557776, 0.06669477130379059, 4.999162417254804, 4.786648827596768, 0.02568757705990949, 0.0353670272090666, 0.024814203397667586, 0.017274504948476016, 0.04069906733506158, 3.2442508131576965e+23, 0.062264778002345554, 0.029630625427672235, 0.019996179477926323, 0.022999551102294267, 0.04591071642955514, 4.6273909207939094e+24, 0.025328398825471016, 0.04239546543053482, 0.06470968270199236, 0.019962944773832703, 0.02177404573978095, 0.05670956425215397, 0.04769490154498249, 0.017534963827180523, 0.03018997685088065, 4.132168354416369, 0.010814856744130701, 0.034831539468093635, 0.029959700978639488, 0.04060846807563329, 4.812709165128535, 0.05495961010767045, 0.02397214056009553, 0.03580986066096788, 3.9518441897593815, 0.03465440623867158, 0.06679392437554554, 0.018470693520915318, 0.039818927760345936, 0.03362599463800987, 0.024763390473787828, 0.02596621155000699, 0.03310038709465166, 0.03238725616837261, 0.04233403202439753, 0.046922987283990754]",269,train,regression
0.04794681658455238,"[0.03889337982339921, 0.08136924773867434, 7.97857341033359, 0.030883263448860766, 0.054980938908593985, 0.05217349419556171, 0.06656965627898688, 0.0791655745971684, 0.04795719659054969, 0.04868675112727106, 0.05060325457362584, 1.3135776903651765e+24, 7.512504817867126, 0.14534676934638172, 0.07075536225231764, 0.03921556276964064, 0.1217232652752118, 0.09589984987836672, 9.206080527944119, 7.710080980878456, 7.446781474081442, 0.09810164954559247, 0.0199182804565041, 0.04984915972944837, 0.0763228620120135, 0.04381786465270296, 0.09869658049495757, 0.08853620929043979, 7.428382548795258, 6.8789825763037715, 0.0341095544306977, 2466.7097811132403, 7.6874963491527, 0.042473370327861866, 0.11266811785161242, 0.03861326363913996, 0.051263401802495306, 1.617050325775587e+23, 0.042473651299699426, 7.3736158580463504, 0.04943068925203866, 0.0651815953008077, 0.07506168583169137, 0.038648321514582425, 0.023382347184975207, 0.07872096919456141, 0.03658363397687064, 0.029394627568295834, 0.04085272084923798, 0.1553231349210643, 0.037945011803657634, 0.055330169641183875, 0.058185785366976404, 0.07991210615245262, 0.09073618294903177, 0.1243967291715571, 7.1330311755233415, 7.482204482449316, 0.043335181032639565, 0.05969712593758895, 0.040340122598462244, 0.03116922864687867, 0.06636032744263658, 8.067730542697645e+23, 0.10997677934196382, 0.03878255930075299, 0.03820595856360694, 0.03834869794694555, 0.07519712420433015, 1.150729250441481e+25, 0.04490617504719019, 0.08503214459252527, 0.1059974833394209, 0.03488653423120968, 0.040578832995691844, 0.08815694198411937, 0.0704527343392672, 0.032356802400186284, 0.05253425376493966, 7.499063220117581, 0.020733701935400122, 0.06941970520017923, 0.059409351974274334, 0.07175209604799829, 7.031427956686056, 0.0925574753255315, 0.0403465671608209, 0.0686448720664506, 6.805851556461873, 0.05668574653359336, 0.10889755873724982, 0.030433663023936967, 0.068009742377905, 0.05470815647762707, 0.043676269126775094, 0.04473375147839955, 0.06410531491144726, 0.05238726477936283, 0.06990944961784576, 0.07893283606415318]",269,val,regression
0.048984776449121005,"[0.037491661433456315, 0.08450491061913894, 7.77578235110111, 0.03224506071737354, 0.05288362621145029, 0.04970488676963143, 0.06380459108684983, 0.07952014344666725, 0.044268169108744815, 0.050126696440855635, 0.051334195199095205, 6.771231020468311e+23, 8.084286260420813, 0.1454919357667283, 0.07124874553668344, 0.03584201712852189, 0.1213531773125792, 0.09178302952360318, 10.318538841941244, 11.436722580501213, 8.002707559596546, 0.0911459940921092, 0.016363267201166078, 0.044540161550819524, 0.0774177832923128, 0.03855790371373796, 0.08062473733947537, 0.0874723342993563, 8.23888607070825, 7.240765350238898, 0.03235326318669974, 1620.960167120006, 7.884747099427806, 0.04450890207711102, 0.10991484378428827, 0.04512875114831915, 0.049727731752694584, 8.335571932942961e+22, 0.04719915871785122, 7.255837357254692, 0.05003047650548406, 0.05830259133209055, 0.06872095685790204, 0.04236587007712693, 0.022673054115701856, 0.07467378015956398, 0.04211883117327608, 0.0326171627198495, 0.03990258469516106, 0.1543357340860122, 0.03270636697605937, 0.06238616755863512, 0.05511956102298188, 0.0833645416121131, 0.08819673537793392, 0.1165380054516476, 7.837614687476638, 7.373172289295663, 0.04413770017084486, 0.05918052588183053, 0.03957372063592572, 0.030423522194334987, 0.0674647372989492, 4.158754195978256e+23, 0.11386337822555377, 0.040710777403357885, 0.04166696140037982, 0.035979064801595004, 0.06772750689879432, 5.931779790339963e+24, 0.047853709097618304, 0.07675520993906962, 0.11023694830511421, 0.03745666969498717, 0.03792248386736886, 0.10624888696249457, 0.07706720927756319, 0.030477776244915124, 0.04881993223423505, 7.5752372820851726, 0.02264428553462176, 0.06929732660429426, 0.05873020307849184, 0.0739176268912946, 7.430911250076414, 0.09057859133496236, 0.042509218096658724, 0.07172867414001155, 7.00835935688931, 0.061197441978725675, 0.11279409183369032, 0.03256685075713297, 0.06974734363172153, 0.055384552757926135, 0.03966183024384979, 0.04047292152130127, 0.05643006181677953, 0.05017652695975493, 0.0793860739041154, 0.08501715646146962]",269,test,regression
0.028332054217116754,"[0.02817617570579596, 0.02732786702866112, 0.03173709379975915, 0.02149651411303068, 0.06131994096433869, 0.04038466337103263, 0.05127204682953841, 0.017052243741474134, 0.03541205423733646, 0.06590673388373641, 0.05006850634175465, 0.02441500041216219, 0.02665916110679187, 0.07057162793215574, 0.02113477203423179, 0.04186074071080703, 0.025284486541593446, 0.04952295120129092, 0.06859799216996769, 0.016539294368573865, 0.05561854421933537, 4.8176584273477605, 1.8673162132571229e+22, 0.023737327767466634, 0.022802743134605483, 0.014590811677692297, 0.03221299894539075, 0.02727513408905466, 0.03833044376359564, 0.02120066839355853, 0.02604947927767693, 0.020141443203963345, 3.970814833940653, 0.04968018395388638, 0.017396757740717295, 0.035160949058125654, 0.024907010143138102, 4.683876830792627, 0.026473784409134157, 0.056206700197804445, 0.02250078108442004, 0.01928453382865631, 27.356878259290713, 5.577086118644927, 0.04807254058279052, 0.051240296182864305, 0.034995851840685384, 4.114761252119976, 0.027479510212099337, 0.03368446408042689, 4.7867045751962, 0.02433784234273139, 4.140627087103178, 4.414954729572661, 0.013139929110201383, 0.043026439964270295, 0.02431095421094914, 0.07171642534772475, 0.029177673736493298, 0.027320218557175945, 0.021841353730323282, 0.025497763743882407, 0.022528187566046094, 0.03174860983874293, 0.023009922804934642, 4.184605163000269, 0.016969264621086593, 4.369637094926981, 4.273174580165291, 5.311063595512291, 0.02727307531714687, 4.240727703019329, 0.01612598715111183, 0.028671018221866146, 5.191549856647183, 0.020941321941930022, 4.7044498727009785, 5.295241541140372, 0.05002112833332925, 0.023473264949017175, 0.024247372238055554, 0.03475734444027311, 0.042721685266069835, 0.01792467720468201, 0.025601617212527124, 0.02532297309917018, 0.04403580467458593, 3.991909616813564, 0.03477626831623113, 0.061138460790914846, 3.733074680253145, 0.03340488286363927, 0.013687581682371566, 0.027272084985766297, 0.036740405606299674, 0.01727489715653703, 0.018398642690417126, 0.02778493440206949, 0.027042245788144362, 0.022403115963665992]",270,train,regression
0.04799468913724226,"[0.048606601796343504, 0.053243428635564985, 0.05163607474006037, 0.04108372189861164, 0.10621087913706605, 0.06529892046370857, 0.08770530630581608, 0.029839938206912234, 0.06296490188326107, 0.10209678763503263, 0.08860146317671118, 0.04601154996706414, 0.04021976857984707, 0.12789157588359576, 0.034666879170499966, 0.06693770227089896, 0.04561905068430481, 0.10706533857536617, 0.12293464796304916, 0.02762395135849739, 0.09147181882052412, 7.361812068871739, 1.0466582727625129e+23, 0.040683647178811004, 0.04347760559705128, 0.02274042932561216, 0.058494051939796864, 0.04558052957201118, 0.06315427361487541, 0.03540073064011571, 0.04727509223380721, 0.03765395391193365, 7.829618408701658, 0.0867637526374984, 0.02982994586741621, 0.052626031054005235, 0.04064956390349144, 7.118538004165113, 0.05172307725169027, 0.08881329206679563, 0.03797541351986999, 0.033138111063963485, 2455.3945163167314, 8.170841670053957, 0.09169801805154833, 0.08671700977387946, 0.06852795801331399, 8.509384367144506, 2300.327978470069, 0.06824184959895725, 7.748974938602646, 0.039632378678733586, 7.017477968947963, 8.230546734586238, 0.020333897970776105, 0.07335451792075141, 2301.787205055943, 0.11283481405985689, 0.04471285761829055, 0.05084167494392208, 0.03779955450235222, 0.04533984378679205, 0.03721248424081548, 0.06057953976229165, 0.03968015679204408, 8.339456557574197, 0.0280150988534266, 7.487978876176699, 7.213063942103892, 8.432865204166108, 0.05167798094349571, 7.727622048811398, 0.031444668305744064, 0.06103181853394734, 7.329826535188213, 0.03762904130682755, 5.967965950032329, 7.933947232839846, 0.08162325853031936, 0.040151169864839784, 0.0461324419992885, 0.06471950007598146, 0.06733192327900336, 0.03261893650489649, 0.05046428299589365, 0.03813072153842538, 0.0691599983605606, 6.9238816716473615, 0.06170158444023193, 0.1071609033222034, 7.870265296280188, 0.0669173282577183, 2312.894570227081, 0.048239304262471354, 0.058024262024935554, 0.028286849813458925, 0.032116901375240585, 0.0447406758171494, 0.05121702699704485, 0.03851243614521209]",270,val,regression
0.04797627716773433,"[0.04937381131485219, 0.040154807266617125, 0.05736570426864796, 0.043187422600657166, 0.10562568376423745, 0.06350645450526542, 0.10000644884936745, 0.02783411130684316, 0.05814631622578925, 0.10984197626913296, 0.08840995121251434, 0.050920794742813504, 0.0450347239444517, 0.1282698637401442, 0.0395281303944296, 0.07368262778071148, 0.05025312660806407, 0.09882877763004783, 0.12403985732476172, 0.027587473666573072, 0.08559684382892888, 6.808421603868553, 9.456725761286777e+22, 0.040716676330569364, 0.04142000615340058, 0.023471579885455167, 0.05648480167188671, 0.04454120456306651, 0.05396603078145584, 0.03044224665181527, 0.04673495683202121, 0.034730823831456724, 7.503620176160151, 0.07905648619137778, 0.028540691588762112, 0.053151586117514776, 0.0408406452176334, 7.117585580525865, 0.0464493548388849, 0.09825140299873164, 0.036740357323444044, 0.034334242278597826, 1612.708300887314, 7.776337814678448, 0.08653186654875261, 0.08997992123259554, 0.07103960935478434, 7.925126368126755, 1357.388352167741, 0.06786060535967364, 8.065323243464137, 0.03677911476073632, 7.537828781487745, 7.462384756118029, 0.02215010157578503, 0.0699734073033711, 1360.9512525645887, 0.12204820292539717, 0.046180404450175995, 0.05165288936434566, 0.03743743922280233, 0.04558891768150696, 0.03774426809113616, 0.06406019019636976, 0.03816638108362006, 8.603976642713777, 0.027709045686213463, 7.652240239667701, 6.711893454711425, 9.320055544242427, 0.04926078789383916, 6.930929515366154, 0.02791099794667049, 0.05896987429713576, 10.30524877762418, 0.03728988369024176, 8.376940998155941, 7.807559050866112, 0.08776896999643218, 0.04787671443079941, 0.044727707065185175, 0.06200105775111438, 0.07421339808988353, 0.029885081420691656, 0.048260702100545935, 0.04338427306973659, 0.07567603701183184, 6.428012361954968, 0.06553855446678213, 0.10762418913170232, 7.038978991346581, 0.061228247745547616, 1366.7228070710912, 0.046657315218480856, 0.06485686986742596, 0.027928340501417043, 0.03148659919523032, 0.04580330550535265, 0.04574180240936066, 0.03916985077794382]",270,test,regression
0.02809958725284315,"[457.71341044766535, 4.201219358648499, 0.019510682241521395, 0.01893230643822507, 4.196785823136897, 0.02201773737870851, 1.443055543295493e+24, 0.018444213057028112, 0.043558011505710384, 0.02071503329187376, 0.042898171843220805, 0.02740988814600198, 0.02671133381370717, 0.021491680576395555, 0.02826384563739486, 0.024374492047365578, 0.014480016545814683, 0.017283758270782545, 4.902547803316529e+22, 0.028204086793842117, 0.01911262122074753, 0.016770804760564292, 0.018685421022981187, 0.05349596059464544, 0.02433881041457765, 0.025992829564639015, 0.0518737847521929, 3.6189906662369213, 0.01636615630107647, 0.06580894621977885, 0.0356341877894646, 0.0419058771011154, 0.021004873251491585, 4.267153381532307, 4.4886706602313975, 0.01664446963892204, 0.019879459473319525, 2.1052859130189456e+24, 0.05794068537229187, 0.050179923753470634, 0.028310022435051097, 0.03718368409854486, 4.678966116979882, 6.248609631464236, 0.021569778019913298, 0.046849544591730345, 0.016704834369925984, 0.018684596995041564, 0.033274350304753654, 0.01937426753914607, 0.03206158057266062, 0.016832417927247666, 0.014884613680512844, 0.026708742573790953, 0.023347416812034075, 0.011778084524589097, 1.130305458075423e+25, 0.04085475476411825, 0.016221159995233363, 0.033317247322932626, 0.04257364960084024, 356.30125725978917, 0.02060899458560023, 0.03273697175629663, 0.04257548519795259, 0.04634183563256479, 4.636886906740622, 4.8660506317338355, 0.03346782196018583, 0.016441497981726935, 0.02037077499657493, 0.015755822236409717, 0.019623511994133168, 0.024478988832138577, 0.06102570109515569, 0.027182948892000694, 0.042273947070904185, 0.046776660526618774, 4.446398538745254e+22, 0.048593919056076504, 4.099620628286602, 0.053352806426710496, 0.02201348965596189, 0.05866269076716136, 4.217362314071239, 0.05379003603587606, 0.02592076710349495, 4.045568168566007, 0.05155730656386845, 0.048011379117887845, 0.030392090655560314, 0.024614698383728754, 0.05337557372610724, 0.023784545744269227, 3.791226385928507, 0.030241635407290166, 0.020777167473599756, 0.028649653226418843, 0.03378336722763517, 0.021471543065719568]",271,train,regression
0.047245725533648426,"[2640.2206494117527, 7.529436088438136, 0.0368267416693521, 0.03421656478519216, 6.844531739266717, 0.03900361501695265, 3.588558330397034e+24, 0.032449544563816435, 0.07669138117855562, 0.035878574861055314, 0.06703572464349854, 0.04631039900856174, 0.0419788877583794, 0.03800381447995208, 0.049869729104984876, 0.04328355601939411, 0.028129316493577864, 0.02908896168293436, 1.2191546501103039e+23, 0.044192135820740434, 0.036117977014142336, 0.02871881548021603, 0.030287762170963475, 0.08681204774560392, 0.04400620823918832, 0.045651943736597804, 0.08660010843858293, 6.464937004962776, 0.02931061354716018, 0.11727058995609851, 0.05455313098210092, 0.06926909885321463, 0.04002244306216782, 7.032422290767191, 7.822720700865068, 0.03762400782129125, 0.039335061512970955, 5.23537803941935e+24, 2297.2375467167203, 0.088717631268587, 0.04384230770020713, 0.06899624864661318, 7.7993090060049335, 7.282545171436829, 0.03943276045490307, 0.08677114459571486, 0.02371885510509259, 0.028785233755583922, 0.05857432307985658, 0.03633374159197869, 0.053732108347368364, 0.03279975069592458, 0.023695616037891686, 0.04060859023687362, 0.04477328254696125, 0.02255099126389221, 2.810818395948029e+25, 0.0709645681485515, 0.02733720808261925, 0.05362241901047503, 0.06852450218889945, 885.3361175357373, 0.029612599657428594, 0.05347949545399414, 0.08307145787131284, 0.09188705934215463, 7.996327827746234, 8.185323364036481, 0.06479158807803226, 0.029881051992225988, 0.034490576048596885, 0.02202555891658707, 0.03598885560220353, 0.05035009365241156, 0.1003458757621645, 2286.517262363937, 0.06931299097642098, 0.07172586367445172, 1.1057204686687567e+23, 0.09245455990193308, 7.578676957958215, 0.10014889035932452, 0.03658858417868021, 0.1050408177239272, 7.129377364679285, 0.09478508963982853, 0.04414111555909364, 14.411227242271963, 0.08520856510130818, 0.08614824949857416, 0.059040554521727844, 0.04359018231119411, 0.09654711342701132, 0.039611855293498886, 7.5766279386370226, 0.050725633005138784, 0.03679664438616809, 0.04993828837804199, 0.05924010922553428, 0.037471429122885445]",271,val,regression
0.04721920273382925,"[2038.42492023511, 9.715451803985857, 0.03468444574867971, 0.03022764288989495, 7.67853981061013, 0.03857733592690361, 1.849830250907292e+24, 0.031122843068749774, 0.07175651282754232, 0.03180636726186001, 0.0746329544151873, 0.048445760845569355, 0.040062137461983144, 0.0378685642607492, 0.04716884634627011, 0.039344172491397524, 0.03086791405451099, 0.03044720848799248, 6.284499079212957e+22, 0.04538646380358525, 0.04076711462968942, 0.02621081350808227, 0.02843079432407553, 0.08523735079610409, 0.04485683648435069, 0.04728866242272517, 0.08937515237538189, 6.643524566613813, 0.026075136843480725, 0.11775757289067924, 0.05906355204724542, 0.06598300905603503, 0.0405713727254684, 7.065909280601722, 7.598572644640098, 0.03962970289173194, 0.035393252410611864, 2.698732967559724e+24, 1355.481175415525, 0.09067438343164953, 0.04275691161116839, 0.07341765669966158, 8.276118184170329, 7.026420267653001, 0.03747015194051561, 0.07721829957218462, 0.025210860895779768, 0.03396370815785875, 0.05769653948661704, 0.034464086664217554, 0.053635425723954105, 0.03191121371520911, 0.025710937617024948, 0.04023935911517882, 0.040280104047445905, 0.022158239098769107, 1.448920825555061e+25, 0.06852016345331288, 0.0257691768384939, 0.05862128067277066, 0.07562819927154701, 456.62308203817014, 0.03474799595096324, 0.05384594569390552, 0.07338262109675789, 0.08683165324859145, 8.131568336851029, 8.455296345954642, 0.055092740159782015, 0.02942818630133083, 0.03437598610297653, 0.024110656235445904, 0.033890063181462704, 0.04826029420857052, 0.1082740421038922, 1350.6618659805313, 0.07211313449825232, 0.06956758664633449, 5.6997684966289035e+22, 0.09225946115662048, 6.736924678456525, 0.10649905068278127, 0.03933992791178785, 0.09769520351836708, 6.8477673851041985, 0.09346801100400969, 0.043240255243064414, 11.737482240917494, 0.09096512564854073, 0.09431114839929017, 0.05493696899173652, 0.042589154574965246, 0.09236450570648087, 0.04720878114596118, 7.127445542137482, 0.05241941812120861, 0.035620675174986995, 0.051923632324432645, 0.06307443695095699, 0.03893073413515281]",271,test,regression
0.027906512998001277,"[0.016154796164808354, 0.030758577190916882, 0.027149572378985944, 0.027864445972636192, 5.182844316477958, 4.435008325334289, 0.022933940614723834, 27.65541180066108, 361.3998300259856, 0.02689540161154399, 0.04255866526089308, 2.0656145780784297e+20, 0.023751701083000298, 0.040467554147103034, 0.029894085049953573, 4.255478727722859, 0.026650986608134235, 0.029859926193286944, 0.01815732152428276, 0.010016540497008161, 0.012764937172562999, 0.022281260289058916, 0.014760787590738084, 0.043030583158865376, 0.020148065591858347, 0.020003313336160324, 0.020111256998373118, 0.042145456236636285, 0.07662149698562658, 4.119124476654128, 4.266158719189692, 0.02924124676608816, 4.317056903217022, 0.028609171622997843, 0.04469212031233021, 0.03518732478761518, 0.011880780348322163, 0.016615312030288494, 4.254475935101511, 0.03495407393394165, 0.028003330380996446, 0.01906475392993819, 0.036133818544904835, 0.020010353530639454, 0.03279197784921281, 3.238702072789302e+22, 4.484945966449271, 0.05547534280948487, 0.045566596354576314, 0.040984526286814066, 4.269326978032836, 0.017614862321918744, 0.03343034125608547, 0.04024454750147093, 0.03900139740446773, 3.98689942148942, 0.03480926573826877, 0.018468437402229882, 0.034193851986459634, 4.44844290799277, 0.024025080473579253, 0.020132185060155135, 4.458226480141691, 0.017039665145772664, 0.01524339718236308, 0.025221119201890945, 0.06168192181643422, 0.020217676007249667, 0.01975139835700079, 0.029685486717753104, 5.686334238093741e+22, 0.0405978045624979, 0.033827225611606414, 4.5379662479455645, 4.692568932464421, 0.04043434760216508, 0.023593109262672017, 0.03720459554085698, 4.402734896835273, 0.04504556488494646, 0.033566044522336275, 0.02298555679672457, 0.046390583691446885, 0.01676499941447592, 0.020544785510317274, 27.105131364328486, 0.03742173366585831, 0.02054210516614494, 0.029909382473731948, 0.057399130250134024, 0.034552960434946586, 4.273322651228366, 0.032475782314210985, 0.03717082690459234, 0.035159649190337226, 0.029251144477841464, 0.0179014145671692, 0.06122201188082642, 0.036272396791798986, 0.041227648375829505]",272,train,regression
0.047361558653836636,"[0.030124625345397518, 0.05373534196836208, 0.05014599112469763, 0.04245596839507831, 17.978341322626015, 8.034586886089517, 0.041382054071421794, 2485.4944137640505, 898.8854739096913, 0.04736754882262066, 0.07345033224914796, 1.8518242615039021e+22, 0.040659154777624294, 0.07263089078412842, 0.056279706108526235, 7.863226106562578, 2289.6862532446044, 0.05175837500697094, 0.02962252417480665, 0.017030290286182557, 0.02245700683406161, 0.04243036796534747, 0.02652259975558454, 0.07886256885956652, 0.034842053540152886, 0.03656240081032472, 0.029585927596957565, 0.07608425272053798, 0.11886810885975518, 7.38856177845563, 7.217513792636476, 0.0508753940601519, 7.92415893254274, 0.05010666418434231, 0.08341216829000768, 0.05077116014284889, 0.020144599443313007, 0.03291331909044629, 7.508128861383849, 0.060088489382718054, 0.04588606322909183, 0.02946907690456418, 0.07772450705640649, 0.03092231502792493, 0.05308284123611561, 8.053932058943295e+22, 7.308711477047852, 0.10180579735558742, 0.08096795564704576, 0.08419250559577508, 7.184478489488305, 0.029885303153784966, 0.052686144615440376, 0.07001816129900339, 0.07266331125480074, 8.042952734265539, 0.055234296242892035, 0.032360447413753525, 0.061682106662076464, 7.451950398907384, 0.04529917343702328, 0.04015418913379071, 7.199410762132893, 0.030523294865233423, 0.027192689420382606, 0.046509945759808075, 0.08049578055042518, 0.034310092541022935, 0.03510479951088782, 0.05700479510176036, 1.4140649120776516e+23, 0.07149277939478342, 0.0559350596376855, 7.7772628961318935, 8.282170732015576, 0.06417730623219434, 0.036226859460180505, 0.06327700830542018, 6.844903884169728, 2245.114174159658, 0.059103816396550844, 0.03941451148424107, 0.07769985364615174, 0.029519212920225864, 0.03899605745147395, 2444.2075925194686, 2262.6888992290765, 0.035401235114751683, 0.0566993489074173, 0.10030806266325039, 0.06978317532484479, 7.457782560377372, 0.04804881968012845, 0.06979611365847835, 0.0742539634230574, 0.04382135575340275, 0.027184786436893423, 0.12245650630818979, 0.0628922782757311, 0.06402903452679305]",272,val,regression
